#N 	Name 	S[cm] 	L[cm] 	B[kG] 	G[kG/cm]   S[kG/cm/cm] 	Tilt[deg] 	Tilt_out 	BendAng[deg]
240 	R2B3 	74855.6 	50   D_E[MeV]=3.75  E_out[MeV]=2030.74
241 	D10006 	74880.6 	25  
242 	R2B4 	74930.6 	50   D_E[MeV]=3.75  E_out[MeV]=2034.49
243 	D10081 	74996.6 	66.0625  
244 	R2B5 	75046.6 	50   D_E[MeV]=3.75  E_out[MeV]=2038.24
245 	D10006 	75071.6 	25  
246 	R2B6 	75121.6 	50   D_E[MeV]=3.75  E_out[MeV]=2041.99
247 	D10081 	75187.7 	66.0625  
248 	R2B7 	75237.7 	50   D_E[MeV]=3.75  E_out[MeV]=2045.74
249 	D10006 	75262.7 	25  
250 	R2B8 	75312.7 	50   D_E[MeV]=3.75  E_out[MeV]=2049.49
251 	D10082 	75390 	77.2656  
252 	MAT2L12V 	75390 	1e-006 	0 	0 	0 	90
253 	D10083 	75429.9 	39.9454  
254 	IPM2L12 	75429.9 	0   	0 	0 	0 	0
255 	D10084 	75431.6 	1.6953  
256 	MQSsl 	75438.6 	7 	0 	0 	0 	0
257 	D10010 	75448.6 	10  
258 	MQB2L12 	75463.6 	15 	0 	-0.60821 	0 	0
259 	D10080 	75574.5 	110.906  
260 	R2C1 	75624.5 	50   D_E[MeV]=3.75  E_out[MeV]=2053.24
261 	D10006 	75649.5 	25  
262 	R2C2 	75699.5 	50   D_E[MeV]=3.75  E_out[MeV]=2056.99
263 	D10081 	75765.6 	66.0625  
264 	R2C3 	75815.6 	50   D_E[MeV]=3.75  E_out[MeV]=2060.74
265 	D10006 	75840.6 	25  
266 	R2C4 	75890.6 	50   D_E[MeV]=3.75  E_out[MeV]=2064.49
267 	D10081 	75956.6 	66.0625  
268 	R2C5 	76006.6 	50   D_E[MeV]=3.75  E_out[MeV]=2068.24
269 	D10006 	76031.6 	25  
270 	R2C6 	76081.6 	50   D_E[MeV]=3.75  E_out[MeV]=2071.99
271 	D10081 	76147.7 	66.0625  
272 	R2C7 	76197.7 	50   D_E[MeV]=3.75  E_out[MeV]=2075.74
273 	D10006 	76222.7 	25  
274 	R2C8 	76272.7 	50   D_E[MeV]=3.75  E_out[MeV]=2079.49
275 	D10082 	76350 	77.2656  
276 	MAT2L13H 	76350 	1e-006 	0 	0 	0 	0
277 	D10083 	76389.9 	39.9454  
278 	IPM2L13 	76389.9 	0   	0 	0 	0 	0
279 	D10084 	76391.6 	1.6953  
280 	MQSsl 	76398.6 	7 	0 	0 	0 	0
281 	D10010 	76408.6 	10  
282 	MQB2L13 	76423.6 	15 	0 	0.620108 	0 	0
283 	D10080 	76534.5 	110.906  
284 	R2D1 	76584.5 	50   D_E[MeV]=3.75  E_out[MeV]=2083.24
285 	D10006 	76609.5 	25  
286 	R2D2 	76659.5 	50   D_E[MeV]=3.75  E_out[MeV]=2086.99
287 	D10081 	76725.6 	66.0625  
288 	R2D3 	76775.6 	50   D_E[MeV]=3.75  E_out[MeV]=2090.74
289 	D10006 	76800.6 	25  
290 	R2D4 	76850.6 	50   D_E[MeV]=3.75  E_out[MeV]=2094.49
291 	D10081 	76916.6 	66.0625  
292 	R2D5 	76966.6 	50   D_E[MeV]=3.75  E_out[MeV]=2098.24
293 	D10006 	76991.6 	25  
294 	R2D6 	77041.6 	50   D_E[MeV]=3.75  E_out[MeV]=2101.99
295 	D10081 	77107.7 	66.0625  
296 	R2D7 	77157.7 	50   D_E[MeV]=3.75  E_out[MeV]=2105.74
297 	D10006 	77182.7 	25  
298 	R2D8 	77232.7 	50   D_E[MeV]=3.75  E_out[MeV]=2109.49
299 	D10086 	77298.2 	65.5078  
300 	ITV2L14 	77298.2 	0   	0 	0 	0 	0
301 	D10077 	77331.9 	33.7266  
