#N 	Name 	S[cm] 	L[cm] 	B[kG] 	G[kG/cm]   S[kG/cm/cm] 	Tilt[deg] 	Tilt_out 	BendAng[deg]
462 	R1I6 	16029.7 	50   D_E[MeV]=3.75  E_out[MeV]=1151.99
463 	D109 	16095.8 	66.06  
464 	R1I7 	16145.8 	50   D_E[MeV]=3.75  E_out[MeV]=1155.74
465 	D108 	16170.8 	25  
466 	R1I8 	16220.8 	50   D_E[MeV]=3.75  E_out[MeV]=1159.49
467 	D116 	16320 	99.2401  
468 	MAT1L19V 	16320 	1e-006 	0 	0 	0 	90
469 	D104 	16338 	17.9756  
470 	IPM1L19 	16338 	0   	0 	0 	0 	0
471 	D105 	16339.8 	1.84751  
472 	MQ1L19A 	16349.8 	10 	0 	1.04906 	0 	0
473 	D106 	16359.8 	10  
474 	MQ1L19B 	16379.8 	20 	0 	-1.04528 	0 	0
475 	D106 	16389.8 	10  
476 	MQ1L19C 	16399.8 	10 	0 	1.04193 	0 	0
477 	D105 	16401.7 	1.84751  
478 	D107 	16482.6 	80.91  
479 	R1J1 	16532.6 	50   D_E[MeV]=3.75  E_out[MeV]=1163.24
480 	D108 	16557.6 	25  
481 	R1J2 	16607.6 	50   D_E[MeV]=3.75  E_out[MeV]=1166.99
482 	D109 	16673.6 	66.06  
483 	R1J3 	16723.6 	50   D_E[MeV]=3.75  E_out[MeV]=1170.74
484 	D108 	16748.6 	25  
485 	R1J4 	16798.6 	50   D_E[MeV]=3.75  E_out[MeV]=1174.49
486 	D109 	16864.7 	66.06  
487 	R1J5 	16914.7 	50   D_E[MeV]=3.75  E_out[MeV]=1178.24
488 	D108 	16939.7 	25  
489 	R1J6 	16989.7 	50   D_E[MeV]=3.75  E_out[MeV]=1181.99
490 	D109 	17055.8 	66.06  
